@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,06/24/2009,17:30,06/24/2009,31.26,3.08,144.92,1001.49,68.96,901.00,10:3,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,06/24/2009,18:30,06/24/2009,29.99,2.69,140.52,1002.17,83.92,901.00,10:3,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,06/24/2009,19:30,06/24/2009,29.50,1.42,152.74,1002.66,83.92,901.00,10:3,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,06/24/2009,20:30,06/24/2009,30.28,1.42,156.65,1003.35,73.95,901.00,10:3,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,06/24/2009,21:30,06/24/2009,30.28,1.42,156.65,1003.35,73.95,901.00,10:3,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,06/24/2009,22:30,06/24/2009,29.40,0.05,358.99,1003.84,85.00,901.00,10:3,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,06/24/2009,23:30,06/24/2009,28.76,0.44,185.00,1003.84,69.94,901.00,10:3,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,06/24/2009,0:30,06/25/2009,29.40,0.83,209.92,1003.45,67.99,901.00,10:3,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,06/24/2009,1:30,06/25/2009,29.15,2.69,198.68,1002.76,70.92,901.00,10:3,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,06/24/2009,2:30,06/25/2009,28.76,1.22,195.75,1002.27,72.97,901.00,10:3,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,06/24/2009,3:30,06/25/2009,28.18,1.32,219.70,1002.17,77.96,901.00,10:3,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,06/24/2009,4:30,06/25/2009,27.79,0.05,358.99,1002.76,80.99,901.00,10:3,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,06/25/2009,5:30,06/25/2009,27.59,1.22,270.53,1003.15,67.99,901.00,10:3,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,06/25/2009,6:30,06/25/2009,29.06,2.00,289.59,1003.45,55.96,901.00,0:2,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,06/25/2009,7:30,06/25/2009,30.57,2.69,281.77,1003.74,50.98,901.00,0:31,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,06/25/2009,8:30,06/25/2009,33.55,3.76,283.72,1004.62,41.98,901.00,1:17,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,06/25/2009,10:30,06/25/2009,36.29,2.00,274.93,1003.84,37.00,901.00,3:17,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,06/25/2009,12:30,06/25/2009,38.39,1.22,299.85,1002.96,32.99,901.00,5:17,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,06/25/2009,13:30,06/25/2009,38.69,3.76,330.65,1002.17,30.94,901.00,6:17,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,06/25/2009,14:30,06/25/2009,38.49,2.00,309.63,1001.69,32.99,901.00,7:17,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,06/25/2009,15:30,06/25/2009,32.67,0.05,358.99,1001.59,50.98,901.00,8:17,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,06/25/2009,16:30,06/25/2009,34.19,0.93,43.74,1001.00,46.97,901.00,9:17,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,06/25/2009,17:30,06/25/2009,34.48,1.32,77.96,1001.39,44.92,901.00,9:45,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,06/25/2009,18:30,06/25/2009,30.96,1.61,170.82,1001.88,69.94,901.00,9:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,06/25/2009,19:30,06/25/2009,30.87,0.64,189.88,1002.27,62.90,901.00,9:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,06/25/2009,20:30,06/25/2009,30.77,0.05,358.99,1002.86,64.96,901.00,9:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,06/25/2009,21:30,06/25/2009,30.38,0.05,358.99,1003.35,70.92,901.00,9:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,06/25/2009,22:30,06/25/2009,30.18,1.22,164.96,1003.25,69.94,901.00,9:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,06/25/2009,23:30,06/25/2009,29.69,0.05,358.99,1002.76,65.93,901.00,9:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,06/26/2009,2:30,06/27/2009,27.05,0.05,358.99,1002.47,73.95,901.00,9:59,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,06/26/2009,3:30,06/27/2009,27.39,0.05,358.99,1002.17,63.98,901.00,9:59,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,06/27/2009,5:30,06/27/2009,27.39,0.05,358.99,1002.66,61.93,901.00,9:59,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,06/27/2009,6:30,06/27/2009,27.39,0.05,358.99,1002.66,61.93,901.00,9:59,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,06/27/2009,7:30,06/27/2009,29.69,1.32,271.99,1003.64,58.99,901.00,0:53,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,06/27/2009,8:30,06/27/2009,31.70,1.71,270.53,1003.74,50.98,901.00,1:53,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,06/27/2009,16:30,06/27/2009,30.87,3.18,156.65,1001.98,69.94,901.00,6:54,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,06/27/2009,17:30,06/27/2009,30.87,2.69,170.82,1001.20,73.95,901.00,8:8,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,06/27/2009,18:30,06/27/2009,29.99,0.64,130.74,1001.88,79.91,901.00,8:8,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,06/27/2009,19:30,06/27/2009,30.57,1.52,207.97,1002.37,61.93,901.00,8:8,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,06/27/2009,20:30,06/27/2009,30.47,1.22,237.78,1003.25,60.95,901.00,8:8,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,06/27/2009,21:30,06/27/2009,29.06,0.05,358.99,1003.74,71.99,901.00,8:8,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,06/27/2009,22:30,06/27/2009,28.76,2.88,192.82,1003.93,70.92,901.00,8:8,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,06/27/2009,23:30,06/27/2009,28.67,2.00,225.56,1003.45,69.94,901.00,8:8,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,06/27/2009,0:30,06/28/2009,28.76,1.03,243.65,1003.25,68.96,901.00,8:8,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,06/27/2009,1:30,06/28/2009,28.57,1.12,234.85,1002.76,70.92,901.00,8:8,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,06/27/2009,2:30,06/28/2009,27.88,0.34,223.61,1002.27,71.99,901.00,8:8,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,06/27/2009,3:30,06/28/2009,27.59,1.22,213.83,1002.27,74.93,901.00,8:8,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,06/27/2009,4:30,06/28/2009,27.05,0.44,231.92,1002.66,76.98,901.00,8:8,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,06/28/2009,5:30,06/28/2009,26.66,0.05,358.99,1002.66,78.93,901.00,8:8,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,06/28/2009,6:30,06/28/2009,26.56,0.05,358.99,1003.54,79.91,901.00,0:0,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,06/28/2009,7:30,06/28/2009,29.59,0.05,358.99,1004.13,65.93,901.00,0:47,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,06/28/2009,8:30,06/28/2009,30.57,0.83,280.79,1004.52,56.94,901.00,1:47,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,06/28/2009,9:30,06/28/2009,33.36,3.96,272.97,1004.42,42.96,901.00,2:47,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,06/28/2009,10:30,06/28/2009,33.36,3.96,272.97,1004.42,42.96,901.00,2:47,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,06/28/2009,11:30,06/28/2009,36.29,1.81,289.59,1003.84,35.92,901.00,4:47,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,06/28/2009,12:30,06/28/2009,36.68,1.71,274.93,1002.96,34.95,901.00,5:47,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,06/28/2009,13:30,06/28/2009,37.95,2.20,241.69,1002.17,32.99,901.00,6:46,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,06/28/2009,14:30,06/28/2009,33.06,4.45,110.70,1001.59,56.94,901.00,7:46,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,06/28/2009,15:30,06/28/2009,31.45,1.91,120.97,1001.39,65.93,901.00,8:21,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,06/28/2009,16:30,06/28/2009,30.96,1.52,151.76,1001.30,69.94,901.00,8:35,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,06/28/2009,17:30,06/28/2009,30.67,1.81,166.91,1001.39,71.99,901.00,9:2,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,06/28/2009,18:30,06/28/2009,29.79,3.18,132.70,1001.30,80.99,901.00,9:20,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,06/28/2009,19:30,06/28/2009,29.40,4.55,142.96,1001.88,78.93,901.00,9:20,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,06/28/2009,20:30,06/28/2009,29.79,3.08,174.73,1002.86,65.93,901.00,9:20,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,06/28/2009,21:30,06/28/2009,30.38,2.39,187.93,1003.64,63.98,901.00,9:20,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,06/28/2009,22:30,06/28/2009,30.08,2.30,192.82,1003.64,66.91,901.00,9:20,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,06/28/2009,23:30,06/28/2009,29.69,1.91,205.52,1003.74,67.99,901.00,9:20,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,06/28/2009,0:30,06/29/2009,29.25,2.88,191.84,1003.45,74.93,901.00,9:20,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,06/28/2009,1:30,06/29/2009,29.40,2.00,180.60,1003.25,71.99,901.00,9:20,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,06/28/2009,2:30,06/29/2009,29.40,4.74,205.52,1003.05,71.99,901.00,9:20,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,06/28/2009,3:30,06/29/2009,29.06,1.12,221.65,1003.25,72.97,901.00,9:20,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,06/28/2009,4:30,06/29/2009,28.76,1.91,207.97,1003.54,73.95,901.00,9:20,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,06/30/2009,15:30,06/30/2009,35.07,3.67,29.57,1002.47,51.96,901.00,7:56,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,06/30/2009,16:30,06/30/2009,32.48,2.59,131.72,1002.08,68.96,901.00,8:56,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,06/30/2009,17:30,06/30/2009,30.96,3.47,123.90,1002.27,78.93,901.00,9:56,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,06/30/2009,18:30,06/30/2009,29.99,4.74,142.96,1002.76,80.99,901.00,10:7,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,06/30/2009,19:30,06/30/2009,29.79,3.18,164.96,1003.64,81.96,901.00,10:7,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,06/30/2009,20:30,06/30/2009,29.79,1.42,168.87,1004.91,75.90,901.00,10:7,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,06/30/2009,21:30,06/30/2009,30.57,0.83,172.78,1006.09,67.99,901.00,10:7,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,06/30/2009,22:30,06/30/2009,30.18,0.05,358.99,1006.57,73.95,901.00,10:7,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,06/30/2009,23:30,06/30/2009,29.79,0.73,182.55,1005.89,72.97,901.00,10:7,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,06/30/2009,0:30,07/01/2009,29.89,1.22,217.74,1005.79,71.99,901.00,10:7,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,06/30/2009,1:30,07/01/2009,29.15,0.73,212.85,1004.91,67.99,901.00,10:7,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,06/30/2009,2:30,07/01/2009,28.67,1.61,224.58,1004.33,69.94,901.00,10:7,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,06/30/2009,3:30,07/01/2009,28.67,1.61,224.58,1004.33,69.94,901.00,10:7,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,06/30/2009,4:30,07/01/2009,27.59,0.05,358.99,1004.52,75.90,901.00,10:7,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,07/01/2009,5:30,07/01/2009,27.39,0.05,358.99,1004.62,77.96,901.00,10:7,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,07/01/2009,6:30,07/01/2009,27.39,0.05,358.99,1004.91,78.93,901.00,0:0,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,07/01/2009,7:30,07/01/2009,29.99,0.05,358.99,1005.11,68.96,901.00,1:0,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,07/01/2009,8:30,07/01/2009,32.09,0.05,358.99,1005.50,57.92,901.00,2:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,07/01/2009,9:30,07/01/2009,33.99,3.18,287.63,1005.50,47.95,901.00,3:0,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,07/01/2009,10:30,07/01/2009,35.75,6.21,268.57,1005.01,39.93,901.00,4:0,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,07/01/2009,11:30,07/01/2009,36.88,4.55,235.83,1004.42,37.00,901.00,5:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,07/01/2009,12:30,07/01/2009,37.66,3.86,331.62,1003.54,35.92,901.00,5:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,07/01/2009,13:30,07/01/2009,34.87,2.98,134.65,1002.76,51.96,901.00,6:52,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,07/01/2009,15:30,07/01/2009,31.89,3.37,130.74,1001.88,66.91,901.00,8:50,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,07/01/2009,16:30,07/01/2009,31.26,5.62,153.71,1001.39,68.96,901.00,9:47,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,07/01/2009,17:30,07/01/2009,30.38,4.84,157.62,1001.78,71.99,901.00,10:34,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,07/01/2009,18:30,07/01/2009,29.99,2.59,157.62,1002.08,74.93,901.00,10:49,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,07/01/2009,19:30,07/01/2009,29.99,2.39,170.82,1003.35,75.90,901.00,10:49,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,07/01/2009,20:30,07/01/2009,26.47,2.00,230.94,1004.42,89.98,902.00,10:49,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,07/01/2009,21:30,07/01/2009,26.76,0.05,358.99,1005.89,88.91,902.00,10:49,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,07/01/2009,22:30,07/01/2009,27.05,1.03,277.86,1006.48,88.91,902.00,10:49,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,07/01/2009,23:30,07/01/2009,27.30,1.52,272.97,1006.48,83.92,902.00,10:49,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,07/01/2009,0:30,07/02/2009,25.88,3.18,285.68,1005.50,92.91,902.00,10:49,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,07/01/2009,1:30,07/02/2009,25.68,0.05,358.99,1004.33,91.94,902.00,10:49,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,07/01/2009,2:30,07/02/2009,25.98,0.05,358.99,1003.93,90.96,902.00,10:49,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,07/01/2009,3:30,07/02/2009,26.56,0.05,358.99,1003.64,89.98,902.00,10:49,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,07/01/2009,4:30,07/02/2009,26.56,0.05,358.99,1003.64,89.98,902.00,10:49,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,07/02/2009,5:30,07/02/2009,26.37,0.05,358.99,1003.45,88.91,902.00,10:49,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,07/02/2009,6:30,07/02/2009,26.56,0.05,358.99,1003.93,88.91,902.00,0:0,12.19
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,07/02/2009,7:30,07/02/2009,26.56,0.05,358.99,1003.93,88.91,902.00,0:0,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,07/02/2009,8:30,07/02/2009,26.56,0.05,358.99,1003.93,88.91,902.00,0:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,07/02/2009,9:30,07/02/2009,31.89,0.93,250.98,1005.11,54.99,902.00,2:31,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,07/02/2009,10:30,07/02/2009,31.89,0.93,250.98,1005.11,54.99,902.00,2:31,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,07/02/2009,11:30,07/02/2009,34.09,6.89,313.54,1004.52,46.97,902.00,4:31,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,07/02/2009,12:30,07/02/2009,34.38,3.67,253.91,1003.64,46.97,902.00,5:31,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,07/02/2009,13:30,07/02/2009,35.46,4.35,275.90,1002.96,44.92,902.00,6:31,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,07/02/2009,14:30,07/02/2009,35.46,1.42,273.95,1002.57,41.98,902.00,7:31,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,07/02/2009,15:30,07/02/2009,36.09,4.15,270.53,1001.69,40.91,902.00,8:31,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,07/02/2009,16:30,07/02/2009,35.65,3.37,281.77,1001.20,41.98,902.00,9:25,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,07/02/2009,17:30,07/02/2009,35.26,0.15,270.53,1001.20,43.94,902.00,9:57,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,07/02/2009,18:30,07/02/2009,32.48,1.71,166.91,1001.98,68.96,902.00,9:57,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,07/02/2009,19:30,07/02/2009,30.28,2.98,136.61,1002.57,75.90,902.00,9:57,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,07/02/2009,20:30,07/02/2009,29.99,3.27,206.99,1003.93,70.92,902.00,9:57,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,07/02/2009,21:30,07/02/2009,27.79,2.88,221.65,1005.11,79.91,902.00,9:57,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,07/02/2009,22:30,07/02/2009,26.96,2.20,207.97,1005.11,81.96,902.00,9:57,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,07/02/2009,23:30,07/02/2009,26.86,1.52,208.94,1004.62,82.94,902.00,9:57,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,07/02/2009,0:30,07/03/2009,27.59,2.79,220.67,1004.03,78.93,902.00,9:57,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,07/02/2009,1:30,07/03/2009,27.88,3.57,197.70,1003.35,76.98,902.00,9:57,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,07/02/2009,2:30,07/03/2009,27.88,2.59,218.72,1002.66,75.90,902.00,9:57,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,07/02/2009,3:30,07/03/2009,27.79,2.20,217.74,1002.27,73.95,902.00,9:57,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,07/02/2009,4:30,07/03/2009,27.79,2.20,217.74,1002.27,73.95,902.00,9:57,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,07/03/2009,5:30,07/03/2009,27.69,1.71,216.76,1002.86,71.99,902.00,9:57,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,07/03/2009,6:30,07/03/2009,27.69,2.20,217.74,1003.54,68.96,902.00,0:0,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,07/03/2009,7:30,07/03/2009,28.67,3.47,210.90,1003.93,65.93,902.00,0:12,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,07/03/2009,8:30,07/03/2009,30.57,3.96,220.67,1004.03,58.99,902.00,0:59,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,07/03/2009,9:30,07/03/2009,30.96,0.05,358.99,1004.52,57.92,902.00,1:59,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,07/03/2009,10:30,07/03/2009,31.99,0.05,358.99,1003.93,54.99,902.00,2:59,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,07/03/2009,11:30,07/03/2009,33.26,2.88,246.58,1003.64,50.98,902.00,3:59,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,07/03/2009,12:30,07/03/2009,34.19,1.81,301.81,1002.66,44.92,902.00,4:59,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,07/03/2009,13:30,07/03/2009,36.09,5.03,284.70,1001.88,39.93,902.00,5:59,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,07/03/2009,14:30,07/03/2009,36.58,2.59,250.00,1000.90,39.93,902.00,6:59,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,07/03/2009,15:30,07/03/2009,36.39,1.03,280.79,1000.12,38.95,902.00,7:59,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,07/03/2009,16:30,07/03/2009,35.75,1.12,272.97,0999.93,39.93,902.00,8:38,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,07/03/2009,17:30,07/03/2009,35.56,0.64,191.84,1000.42,43.94,902.00,8:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,07/03/2009,18:30,07/03/2009,30.67,1.12,220.67,1001.00,71.99,902.00,8:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,07/03/2009,19:30,07/03/2009,30.18,2.20,161.53,1001.69,74.93,902.00,8:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,07/03/2009,20:30,07/03/2009,29.79,0.05,358.99,1002.27,75.90,902.00,8:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,07/03/2009,21:30,07/03/2009,31.16,2.39,286.66,1002.96,58.99,902.00,8:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,07/03/2009,22:30,07/03/2009,31.99,0.44,312.56,1003.35,46.97,902.00,8:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,07/03/2009,23:30,07/03/2009,31.35,0.05,358.99,1003.25,52.93,902.00,8:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,07/03/2009,0:30,07/04/2009,30.57,1.22,268.57,1002.57,56.94,902.00,8:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,07/03/2009,1:30,07/04/2009,30.38,1.22,217.74,1001.98,60.95,902.00,8:45,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,07/03/2009,2:30,07/04/2009,29.99,1.61,258.80,1001.98,55.96,902.00,8:45,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,07/03/2009,3:30,07/04/2009,29.89,1.71,262.71,1001.49,56.94,902.00,8:45,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,07/03/2009,4:30,07/04/2009,29.50,1.71,290.57,1001.49,57.92,902.00,8:45,12.39
